f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,label
46,1,62,75,28,6,-2,104,-91,5,84,-123,23,107,-98,-179,-91,-156,1
46,1,62,75,28,6,-4,104,-90,6,88,-120,24,108,-97,-182,-89,-156,1
46,1,62,75,28,6,-2,108,-89,8,94,-117,24,108,-97,-181,-88,-158,1
46,1,62,75,28,6,-7,101,-93,3,84,-122,24,108,-97,-182,-89,-160,1
46,1,62,75,28,6,-4,106,-92,5,89,-120,24,108,-97,-181,-89,-159,1
46,1,62,75,28,6,0,110,-91,7,94,-118,24,108,-97,-183,-87,-158,1
46,1,62,75,28,6,-6,102,-95,4,85,-122,24,108,-97,-179,-89,-161,1
46,1,62,75,28,6,-1,108,-92,7,94,-118,23,107,-98,-180,-89,-161,1
46,1,62,75,28,6,-7,101,-96,4,82,-123,24,108,-97,-180,-88,-162,1
46,1,62,75,28,6,-6,104,-96,5,85,-121,23,108,-97,-179,-89,-162,1
46,1,62,75,28,6,-3,106,-96,5,87,-121,23,108,-98,-179,-89,-162,1
46,1,62,75,28,6,-6,102,-98,4,83,-123,23,108,-97,-178,-89,-162,1
46,1,62,75,28,6,-5,104,-96,5,86,-121,23,108,-98,-178,-89,-162,1
46,1,62,75,28,6,-5,103,-98,4,82,-123,23,108,-97,-179,-89,-161,1
46,1,62,75,28,6,-6,103,-97,4,84,-122,24,108,-97,-180,-89,-161,1
46,1,62,75,28,6,-5,104,-96,6,87,-121,23,108,-97,-179,-88,-162,1
46,1,62,75,28,6,-8,100,-99,4,80,-125,23,108,-96,-181,-88,-162,1
46,1,62,75,28,6,-5,104,-97,5,86,-122,24,108,-96,-180,-89,-162,1
46,1,62,75,28,6,-5,106,-97,6,91,-119,23,108,-97,-180,-88,-162,1
46,1,62,75,28,6,-8,101,-100,3,82,-124,23,108,-97,-180,-89,-162,1
46,1,62,75,28,6,-4,105,-97,5,87,-122,24,108,-96,-180,-88,-161,1
46,1,62,75,28,6,-2,108,-99,6,93,-120,23,108,-97,-181,-89,-161,1
46,1,62,75,28,6,-8,101,-102,4,84,-125,22,108,-96,-180,-89,-161,1
46,1,62,75,28,6,-4,107,-102,5,88,-121,23,108,-96,-182,-88,-163,1
46,1,62,75,28,6,0,111,-98,6,93,-120,22,108,-96,-183,-89,-161,1
46,1,62,75,28,6,-7,102,-103,5,85,-124,23,108,-96,-181,-89,-161,1
46,1,62,75,28,6,-2,110,-101,6,92,-119,23,108,-97,-184,-88,-161,1
46,1,62,75,28,6,-1,110,-100,6,91,-121,23,108,-96,-183,-88,-160,1
46,1,62,75,28,6,-6,104,-103,5,87,-123,23,108,-95,-183,-88,-160,1
46,1,62,75,28,6,1,112,-100,6,92,-120,22,108,-96,-183,-89,-161,1
46,1,62,75,28,6,-2,108,-103,5,88,-123,23,108,-95,-181,-87,-160,1
46,1,62,75,28,6,-4,104,-104,5,87,-123,23,108,-95,-182,-88,-161,1
46,1,62,75,28,6,0,111,-99,6,90,-121,21,108,-97,-181,-88,-161,1
46,1,62,75,28,6,-4,105,-104,4,87,-125,24,108,-95,-183,-88,-161,1
46,1,62,75,28,6,-4,104,-102,5,88,-123,22,108,-96,-183,-86,-162,1
46,1,62,75,28,6,-1,110,-101,6,89,-121,22,108,-96,-182,-88,-162,1
46,1,62,75,28,6,-7,100,-104,5,86,-125,23,108,-96,-183,-88,-162,1
46,1,62,75,28,6,-2,110,-100,6,89,-121,22,108,-97,-183,-87,-161,1
46,1,62,75,28,6,-2,105,-102,4,86,-124,22,108,-97,-184,-87,-161,1
46,1,62,75,28,6,-5,102,-107,3,87,-123,22,108,-97,-185,-91,-160,1
46,1,62,75,28,6,0,112,-100,5,89,-121,22,108,-98,-180,-87,-161,1
46,1,62,75,28,6,-5,102,-104,4,87,-124,22,108,-97,-183,-86,-162,1
46,1,62,75,28,6,-6,102,-103,4,88,-121,22,108,-99,-184,-89,-163,1
46,1,62,75,28,6,-3,110,-100,6,89,-120,22,107,-98,-182,-89,-162,1
46,1,62,75,28,6,-7,100,-101,4,86,-121,23,108,-97,-178,-86,-162,1
46,1,62,75,28,6,-5,104,-98,5,86,-119,22,108,-99,-188,-86,-160,1
46,1,62,75,28,6,-2,108,-95,6,89,-118,22,108,-99,-189,-89,-161,1
46,1,62,75,28,6,-6,102,-96,4,82,-119,22,108,-97,-193,-89,-161,1
46,1,62,75,28,6,-5,104,-96,5,86,-118,22,108,-99,-194,-88,-161,1
46,1,62,75,28,6,-3,106,-97,6,86,-118,22,108,-100,-192,-87,-159,1
46,1,62,75,28,6,-4,102,-97,5,84,-119,23,109,-99,-191,-88,-158,1
46,1,62,75,28,6,0,110,-94,10,96,-114,22,108,-99,-193,-88,-160,1
46,1,62,75,28,6,-5,104,-99,5,84,-119,23,108,-99,-193,-88,-159,1
46,1,62,75,28,6,-4,105,-97,5,88,-119,22,108,-99,-194,-89,-159,1
46,1,62,75,28,6,-6,103,-101,3,79,-123,22,108,-99,-193,-88,-160,1
46,1,62,75,28,6,-4,104,-99,5,86,-120,23,108,-98,-194,-88,-158,1
46,1,62,75,28,6,-4,106,-100,6,89,-119,23,108,-98,-193,-88,-159,1
46,1,62,75,28,6,-7,101,-102,4,82,-122,23,108,-98,-191,-89,-159,1
46,1,62,75,28,6,-5,105,-100,6,87,-121,23,108,-97,-191,-89,-159,1
46,1,62,75,28,6,-4,106,-100,8,92,-119,23,108,-98,-189,-88,-158,1
46,1,62,75,28,6,-7,101,-102,4,83,-123,23,108,-97,-189,-89,-159,1
46,1,62,75,28,6,-5,106,-100,5,88,-120,24,108,-97,-189,-89,-159,1
46,1,62,75,28,6,-2,110,-98,8,95,-118,23,108,-98,-188,-88,-158,1
46,1,62,75,28,6,-7,102,-102,4,85,-122,23,108,-97,-187,-89,-158,1
46,1,62,75,28,6,-4,106,-100,6,90,-119,24,108,-97,-187,-89,-159,1
46,1,62,75,28,6,0,111,-98,8,93,-118,23,108,-97,-185,-89,-160,1
46,1,62,75,28,6,-6,102,-102,4,86,-123,24,108,-95,-186,-88,-159,1
46,1,62,75,28,6,-3,108,-98,7,92,-118,23,108,-98,-185,-88,-160,1
46,1,62,75,28,6,-1,110,-99,8,92,-120,23,108,-97,-185,-88,-159,1
46,1,62,75,28,6,-5,103,-101,5,87,-123,24,108,-97,-185,-88,-159,1
46,1,62,75,28,6,-1,111,-98,8,93,-118,22,108,-98,-185,-89,-161,1
46,1,62,75,28,6,-1,109,-99,7,90,-120,23,108,-96,-184,-88,-160,1
46,1,62,75,28,6,-5,103,-100,5,88,-122,24,108,-96,-184,-88,-160,1
46,1,62,75,28,6,0,111,-97,8,93,-118,22,108,-98,-185,-88,-161,1
46,1,62,75,28,6,-3,106,-98,6,87,-122,24,108,-96,-184,-88,-159,1
46,1,62,75,28,6,-5,104,-100,6,87,-121,23,108,-97,-182,-88,-160,1
46,1,62,75,28,6,0,109,-96,8,92,-119,22,108,-98,-183,-88,-161,1
46,1,62,75,28,6,-5,104,-99,5,82,-123,24,108,-97,-181,-89,-159,1
46,1,62,75,28,6,-4,105,-99,7,90,-120,23,108,-97,-181,-89,-160,1
46,1,62,75,28,6,-2,108,-96,8,91,-120,22,108,-98,-181,-89,-160,1
46,1,62,75,28,6,-6,102,-100,3,80,-124,23,108,-96,-178,-88,-161,1
46,1,62,75,28,6,-3,107,-97,7,94,-120,23,108,-96,-178,-89,-161,1
46,1,62,75,28,6,-2,107,-97,6,87,-123,21,108,-97,-178,-89,-161,1
46,1,62,75,28,6,-9,101,-102,3,82,-126,23,108,-96,-177,-89,-160,1
46,1,62,75,28,6,-2,109,-98,6,94,-121,21,107,-94,-178,-89,-161,1
46,1,62,75,28,6,-5,106,-101,4,84,-125,21,107,-95,-178,-90,-160,1
46,1,62,75,28,6,-8,101,-103,4,82,-125,23,108,-96,-179,-89,-161,1
46,1,62,75,28,6,-1,110,-99,7,92,-122,22,108,-95,-177,-90,-161,1
46,1,62,75,28,6,-6,102,-103,4,81,-127,23,108,-93,-178,-89,-161,1
46,1,62,75,28,6,-8,102,-104,4,84,-126,24,108,-95,-179,-89,-161,1
46,1,62,75,28,6,-2,109,-101,6,91,-122,24,107,-95,-181,-89,-160,1
46,1,62,75,28,6,-9,101,-105,4,83,-127,25,108,-94,-181,-90,-160,1
46,1,62,75,28,6,-6,103,-105,4,85,-125,26,107,-93,-179,-90,-161,1
46,1,62,75,28,6,-2,108,-101,5,89,-124,25,107,-93,-183,-90,-160,1
46,1,62,75,28,6,-6,101,-105,5,84,-125,26,107,-92,-181,-89,-159,1
46,1,62,75,28,6,-7,103,-103,5,86,-125,24,107,-94,-182,-88,-160,1
46,1,62,75,28,6,-3,106,-101,6,87,-123,25,107,-91,-183,-89,-161,1
46,1,62,75,28,6,-7,102,-99,6,82,-127,24,107,-95,-182,-88,-160,1
46,1,62,75,28,6,-9,104,-98,4,85,-123,19,107,-90,-180,-91,-161,1
46,1,62,75,28,6,-4,105,-98,6,87,-121,19,108,-93,-180,-89,-162,1
46,1,62,75,28,6,-6,101,-98,5,81,-127,18,108,-90,-182,-90,-162,1
46,1,62,75,28,6,-6,105,-97,2,84,-129,10,111,-82,-180,-88,-161,1
46,1,62,75,28,6,-6,102,-98,4,81,-129,6,108,-80,-179,-88,-161,1
46,1,62,75,28,6,-5,104,-99,2,83,-126,4,108,-81,-180,-89,-161,1
46,1,62,75,28,6,-5,106,-99,1,86,-125,-8,98,-76,-177,-91,-160,1
46,1,62,75,28,6,-10,102,-95,2,81,-128,-2,104,-76,-181,-90,-159,1
46,1,62,75,28,6,-8,103,-99,3,84,-126,-8,103,-74,-177,-90,-158,1
46,1,62,75,28,6,-4,105,-98,5,86,-125,-9,101,-72,-178,-91,-159,1
46,1,62,75,28,6,-8,103,-100,1,83,-128,-11,99,-72,-179,-91,-159,1
46,1,62,75,28,6,-8,105,-100,2,85,-127,-14,99,-72,-180,-90,-158,1
46,1,62,75,28,6,-8,105,-100,0,83,-129,6,97,-68,-178,-91,-157,1
46,1,62,75,28,6,-9,102,-103,1,83,-129,-17,96,-71,-178,-90,-158,1
46,1,62,75,28,6,-10,104,-102,0,85,-128,-14,95,-67,-179,-89,-157,2
46,1,62,75,28,6,-11,105,-105,0,86,-125,-9,93,-67,-181,-90,-157,1
46,1,62,75,28,6,-12,105,-103,-2,88,-125,-11,102,-91,-179,-94,-158,2
46,1,62,75,28,6,-6,107,-99,0,88,-123,12,111,-80,-177,-91,-157,1
46,1,62,75,28,6,-11,99,-104,-1,83,-123,15,113,-84,-179,-89,-157,2
46,1,62,75,28,6,-8,105,-102,2,88,-122,15,109,-88,-177,-91,-156,1
46,1,62,75,28,6,-2,110,-100,8,92,-121,15,107,-90,-178,-92,-158,1
46,1,62,75,28,6,-9,99,-104,-3,82,-127,16,110,-90,-180,-90,-159,1
46,1,62,75,28,6,-3,106,-106,4,86,-123,25,108,-95,-178,-87,-158,1
46,1,62,75,28,6,-3,110,-101,6,94,-121,24,108,-94,-184,-89,-158,1
46,1,62,75,28,6,-6,104,-102,5,84,-127,23,108,-97,-178,-90,-159,1
46,1,62,75,28,6,-4,106,-95,6,90,-123,23,108,-97,-181,-89,-158,1
46,1,62,75,28,6,-10,102,-103,3,82,-126,24,108,-95,-181,-89,-157,2
46,1,62,75,28,6,-3,108,-98,7,91,-123,22,108,-98,-179,-90,-157,1
46,1,62,75,28,6,-9,102,-102,4,80,-127,24,109,-96,-176,-90,-158,1
46,1,62,75,28,6,-4,107,-99,8,94,-121,23,108,-97,-177,-90,-159,1
46,1,62,75,28,6,-3,108,-98,8,88,-124,22,108,-97,-179,-90,-158,1
46,1,62,75,28,6,-8,101,-102,4,81,-126,23,108,-97,-177,-90,-159,1
46,1,62,75,28,6,-3,108,-98,8,95,-120,23,108,-98,-178,-90,-160,1
46,1,62,75,28,6,-4,106,-100,6,85,-124,22,108,-98,-179,-89,-159,1
46,1,62,75,28,6,-8,101,-102,5,82,-124,23,108,-98,-179,-88,-159,1
46,1,62,75,28,6,-2,110,-98,9,94,-120,23,108,-98,-179,-91,-160,1
46,1,62,75,28,6,-3,104,-97,6,83,-124,22,108,-99,-179,-90,-161,1
46,1,62,75,28,6,-9,102,-100,4,82,-123,23,108,-99,-177,-93,-161,1
46,1,62,75,28,6,-3,109,-95,8,94,-119,22,108,-99,-182,-88,-160,1
46,1,62,75,28,6,-6,103,-100,4,81,-124,22,108,-99,-181,-87,-159,1
46,1,62,75,28,6,-7,102,-99,5,83,-124,23,108,-99,-180,-88,-158,1
46,1,62,75,28,6,-2,108,-95,9,94,-119,22,108,-99,-186,-89,-158,1
46,1,62,75,28,6,-7,105,-100,3,79,-122,22,108,-99,-188,-91,-159,1
46,1,62,75,28,6,-7,102,-96,4,82,-122,22,108,-99,-190,-90,-159,1
46,1,62,75,28,6,-3,107,-92,10,93,-119,22,108,-99,-190,-89,-158,1
46,1,62,75,28,6,-7,101,-94,4,79,-123,22,108,-98,-190,-90,-158,1
46,1,62,75,28,6,-7,103,-94,4,83,-121,23,108,-99,-190,-87,-158,1
46,1,62,75,28,6,-4,107,-92,8,92,-118,23,108,-99,-188,-90,-157,1
46,1,62,75,28,6,-7,102,-95,4,81,-124,23,107,-98,-190,-91,-158,1
46,1,62,75,28,6,-8,102,-93,3,84,-120,23,108,-98,-189,-89,-158,1
46,1,62,75,28,6,-6,106,-90,6,91,-118,23,108,-99,-196,-88,-152,1
46,1,62,75,28,6,-5,102,-95,4,81,-122,24,108,-98,-191,-90,-157,1
46,1,62,75,28,6,-6,103,-94,5,84,-120,24,108,-99,-188,-91,-156,1
46,1,62,75,28,6,-4,106,-92,7,87,-120,23,108,-99,-190,-88,-153,1
46,1,62,75,28,6,-8,102,-93,4,82,-121,24,108,-99,-191,-88,-153,1
46,1,62,75,28,6,-5,102,-92,7,85,-120,24,108,-99,-191,-89,-155,1
46,1,62,75,28,6,-3,105,-93,7,84,-121,24,108,-99,-188,-90,-155,1
46,1,62,75,28,6,-7,102,-94,4,82,-121,25,108,-98,-189,-89,-155,1
46,1,62,75,28,6,-6,104,-94,6,86,-120,24,108,-99,-189,-89,-156,1
46,1,62,75,28,6,-6,104,-95,4,82,-122,24,108,-99,-190,-90,-155,1
46,1,62,75,28,6,-7,103,-95,4,83,-121,25,108,-99,-189,-90,-155,1
46,1,62,75,28,6,-1,110,-93,9,96,-116,24,108,-99,-189,-90,-155,1
46,1,62,75,28,6,-3,107,-96,7,87,-121,25,108,-97,-191,-89,-155,1
46,1,62,75,28,6,-6,104,-98,5,87,-120,25,108,-97,-192,-89,-156,1
46,1,62,75,28,6,-2,110,-95,8,94,-118,23,108,-99,-192,-90,-155,1
46,1,62,75,28,6,-4,105,-98,5,81,-123,25,108,-97,-192,-89,-155,1
46,1,62,75,28,6,-6,105,-98,6,89,-119,24,108,-97,-190,-89,-155,1
46,1,62,75,28,6,-3,109,-97,8,93,-118,24,108,-98,-189,-89,-157,1
46,1,62,75,28,6,-7,103,-99,4,79,-123,25,108,-98,-189,-89,-154,1
46,1,62,75,28,6,-6,105,-97,6,92,-119,25,108,-98,-189,-89,-156,1
46,1,62,75,28,6,-3,109,-97,7,91,-120,24,108,-98,-191,-89,-156,1
46,1,62,75,28,6,-8,102,-100,3,79,-123,25,108,-98,-190,-89,-155,1
46,1,62,75,28,6,-4,107,-95,8,96,-117,25,108,-98,-190,-90,-156,1
46,1,62,75,28,6,-4,107,-98,5,86,-121,24,108,-98,-191,-91,-157,1
46,1,62,75,28,6,-8,102,-101,3,80,-123,25,108,-98,-189,-88,-155,1
46,1,62,75,28,6,-3,109,-96,8,97,-117,25,108,-98,-189,-90,-156,1
46,1,62,75,28,6,-5,105,-99,5,83,-122,24,108,-99,-190,-89,-156,1
46,1,62,75,28,6,-8,102,-100,3,82,-122,25,108,-98,-191,-88,-156,1
46,1,62,75,28,6,-2,110,-97,8,96,-118,24,108,-99,-192,-90,-156,1
46,1,62,75,28,6,-6,104,-101,3,79,-123,24,108,-99,-190,-89,-158,1
46,1,62,75,28,6,-7,102,-101,4,82,-122,24,108,-98,-190,-89,-156,1
46,1,62,75,28,6,-2,109,-98,8,94,-119,23,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-7,102,-101,2,79,-123,24,108,-98,-190,-89,-156,1
46,1,62,75,28,6,-8,103,-99,4,83,-122,24,108,-99,-189,-89,-157,1
46,1,62,75,28,6,-3,108,-97,7,93,-119,24,108,-98,-191,-89,-157,1
46,1,62,75,28,6,-8,102,-100,2,80,-124,24,108,-99,-190,-88,-156,1
46,1,62,75,28,6,-6,104,-99,4,84,-122,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-3,107,-98,7,90,-120,23,108,-98,-190,-90,-157,1
46,1,62,75,28,6,-8,102,-100,3,81,-123,25,108,-98,-189,-89,-156,1
46,1,62,75,28,6,-7,104,-99,4,84,-122,23,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-4,106,-98,6,86,-122,23,108,-98,-191,-89,-157,1
46,1,62,75,28,6,-7,103,-99,3,82,-123,24,108,-98,-191,-88,-156,1
46,1,62,75,28,6,-6,104,-99,5,86,-121,23,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-6,103,-100,4,81,-124,23,108,-98,-189,-89,-157,1
46,1,62,75,28,6,-7,103,-99,4,84,-122,24,108,-99,-189,-88,-155,1
46,1,62,75,28,6,-6,104,-99,5,87,-121,24,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-8,101,-100,3,78,-125,24,108,-98,-190,-89,-156,1
46,1,62,75,28,6,-7,103,-100,5,84,-121,25,108,-97,-189,-88,-156,1
46,1,62,75,28,6,-5,105,-98,5,88,-120,24,108,-98,-187,-88,-156,1
46,1,62,75,28,6,-9,101,-101,2,79,-123,24,108,-98,-189,-89,-157,1
46,1,62,75,28,6,-6,104,-100,5,86,-122,25,108,-97,-189,-89,-157,1
46,1,62,75,28,6,-5,106,-99,6,91,-119,23,108,-98,-189,-90,-156,1
46,1,62,75,28,6,-9,101,-102,3,81,-123,24,108,-98,-190,-89,-156,1
46,1,62,75,28,6,-5,105,-99,6,87,-121,25,108,-97,-190,-89,-156,1
46,1,62,75,28,6,-3,108,-98,7,96,-117,24,108,-98,-190,-89,-156,1
46,1,62,75,28,6,-8,101,-103,4,82,-123,24,108,-98,-190,-89,-156,1
46,1,62,75,28,6,-5,106,-101,5,88,-121,24,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-2,110,-97,8,98,-118,23,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-8,102,-102,4,84,-123,24,108,-97,-191,-89,-156,1
46,1,62,75,28,6,-4,107,-100,6,93,-119,23,108,-98,-192,-90,-158,1
46,1,62,75,28,6,-1,111,-99,8,94,-119,24,108,-97,-191,-89,-156,1
46,1,62,75,28,6,-7,102,-101,4,85,-122,24,108,-97,-191,-89,-156,1
46,1,62,75,28,6,-2,110,-97,8,97,-118,23,108,-98,-191,-90,-157,1
46,1,62,75,28,6,-2,109,-100,7,92,-120,24,108,-97,-191,-89,-156,1
46,1,62,75,28,6,-6,104,-101,5,88,-121,24,108,-97,-191,-88,-156,1
46,1,62,75,28,6,-1,112,-99,8,94,-118,23,108,-98,-191,-90,-157,1
46,1,62,75,28,6,-3,107,-100,6,87,-122,24,108,-97,-189,-88,-156,1
46,1,62,75,28,6,-6,105,-102,6,88,-122,25,108,-96,-191,-88,-156,1
46,1,62,75,28,6,-2,110,-100,7,93,-119,23,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-7,104,-101,4,79,-125,24,108,-97,-190,-88,-156,1
46,1,62,75,28,6,-6,105,-99,7,93,-119,24,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-2,108,-96,7,90,-120,23,108,-98,-191,-89,-157,1
46,1,62,75,28,6,-7,102,-98,3,78,-124,24,108,-97,-190,-88,-157,1
46,1,62,75,28,6,-4,107,-95,8,95,-118,24,108,-98,-190,-89,-158,1
46,1,62,75,28,6,-4,107,-98,5,85,-121,24,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-8,103,-101,3,81,-123,24,108,-97,-189,-89,-157,1
46,1,62,75,28,6,-1,108,-96,9,95,-119,23,108,-98,-191,-88,-157,1
46,1,62,75,28,6,-6,103,-100,3,78,-124,23,108,-98,-189,-90,-157,1
46,1,62,75,28,6,-8,102,-100,4,82,-123,24,108,-98,-189,-89,-158,1
46,1,62,75,28,6,-2,108,-98,7,93,-120,23,108,-98,-190,-89,-158,1
46,1,62,75,28,6,-8,101,-100,3,79,-124,24,108,-98,-190,-89,-156,1
46,1,62,75,28,6,-7,104,-102,3,83,-122,23,108,-98,-191,-89,-157,1
46,1,62,75,28,6,-3,107,-101,6,90,-121,23,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-8,102,-101,3,81,-124,24,108,-98,-190,-88,-156,1
46,1,62,75,28,6,-7,104,-101,4,85,-122,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-5,105,-101,5,83,-123,23,107,-97,-191,-89,-157,1
46,1,62,75,28,6,-7,103,-102,3,83,-123,24,108,-97,-190,-89,-156,1
46,1,62,75,28,6,-5,105,-103,5,87,-122,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-7,102,-104,3,79,-126,23,108,-97,-189,-88,-156,1
46,1,62,75,28,6,-7,103,-101,4,84,-123,24,108,-96,-190,-88,-155,1
46,1,62,75,28,6,-5,105,-98,5,87,-122,23,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-8,102,-100,2,78,-124,23,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-6,104,-97,4,85,-122,25,108,-96,-189,-90,-156,1
46,1,62,75,28,6,-5,105,-97,6,88,-120,24,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-9,101,-100,2,79,-124,24,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-5,104,-98,5,86,-121,24,108,-97,-189,-89,-157,1
46,1,62,75,28,6,-3,107,-98,8,95,-118,23,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-8,102,-101,3,81,-123,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-5,106,-98,6,87,-121,24,108,-96,-191,-90,-157,1
46,1,62,75,28,6,-1,110,-96,8,98,-118,23,108,-97,-191,-89,-158,1
46,1,62,75,28,6,-7,102,-102,4,83,-122,23,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-5,106,-99,6,92,-120,24,108,-98,-190,-90,-158,1
46,1,62,75,28,6,0,110,-98,8,94,-118,23,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-7,103,-101,5,85,-123,24,108,-96,-191,-88,-156,1
46,1,62,75,28,6,-1,110,-98,8,97,-118,23,108,-98,-192,-90,-158,1
46,1,62,75,28,6,-1,109,-99,7,92,-119,24,108,-97,-191,-88,-156,1
46,1,62,75,28,6,-6,103,-102,5,86,-122,24,108,-96,-191,-88,-156,1
46,1,62,75,28,6,0,111,-98,8,96,-117,23,108,-98,-190,-89,-158,1
46,1,62,75,28,6,-3,107,-100,5,85,-122,24,108,-97,-190,-88,-156,1
46,1,62,75,28,6,-6,105,-101,5,88,-121,24,108,-97,-190,-89,-156,1
46,1,62,75,28,6,-2,109,-99,7,93,-119,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-7,103,-102,3,79,-124,25,108,-97,-191,-89,-156,1
46,1,62,75,28,6,-5,106,-100,6,94,-119,25,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-2,108,-100,5,87,-120,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-9,102,-102,3,80,-124,24,108,-97,-190,-89,-156,1
46,1,62,75,28,6,-1,109,-99,7,97,-118,24,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-5,105,-101,4,82,-123,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-9,102,-102,3,81,-123,24,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-1,109,-98,7,95,-118,24,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-7,102,-102,2,78,-124,24,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-7,103,-102,3,82,-122,24,108,-98,-190,-89,-158,1
46,1,62,75,28,6,-2,108,-99,6,93,-119,23,108,-98,-190,-89,-158,1
46,1,62,75,28,6,-8,101,-102,3,80,-123,24,108,-98,-191,-89,-156,1
46,1,62,75,28,6,-7,103,-101,4,84,-122,23,108,-98,-190,-89,-157,1
46,1,62,75,28,6,-3,106,-101,6,86,-122,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-8,103,-101,3,82,-122,24,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-6,105,-99,4,86,-121,23,108,-97,-189,-90,-157,1
46,1,62,75,28,6,-6,104,-100,3,81,-123,23,108,-97,-189,-89,-157,1
46,1,62,75,28,6,-7,103,-99,4,83,-123,24,108,-97,-189,-89,-157,1
46,1,62,75,28,6,-6,104,-100,5,86,-121,23,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-8,102,-102,3,78,-125,23,108,-97,-190,-89,-157,1
46,1,62,75,28,6,-7,104,-101,4,84,-123,25,108,-97,-189,-88,-156,1
46,1,62,75,28,6,-6,105,-100,5,88,-121,23,108,-97,-190,-89,-156,1
46,1,62,75,28,6,-10,100,-103,2,79,-124,23,108,-97,-189,-89,-156,2
46,1,62,75,28,6,-6,104,-100,4,86,-122,25,108,-97,-189,-89,-157,1
46,1,62,75,28,6,-5,105,-101,5,90,-120,24,108,-97,-191,-89,-157,1
46,1,62,75,28,6,-9,101,-103,3,80,-124,24,108,-97,-191,-88,-157,1
46,1,62,75,28,6,-6,105,-100,5,87,-121,24,108,-96,-191,-89,-156,1
46,1,62,75,28,6,-3,108,-99,7,96,-118,24,108,-96,-191,-89,-157,1
46,1,62,75,28,6,-9,101,-103,3,81,-124,23,108,-96,-191,-89,-156,1
46,1,62,75,28,6,-5,105,-101,5,88,-122,25,108,-96,-192,-89,-157,1
46,1,62,75,28,6,-2,109,-99,8,97,-118,24,108,-96,-191,-89,-157,1
46,1,62,75,28,6,-9,102,-104,3,83,-124,23,108,-96,-191,-89,-157,1
46,1,62,75,28,6,-4,106,-101,6,91,-120,24,108,-97,-191,-89,-157,1
46,1,62,75,28,6,1,111,-101,17,101,-124,23,108,-96,-191,-89,-157,2
46,1,62,75,28,6,-7,101,-105,0,74,-125,3,108,-97,-191,-89,-156,1
46,1,62,75,28,6,-1,108,-101,6,92,-116,24,107,-95,-191,-89,-158,1
46,1,62,75,28,6,-2,112,-103,13,92,-121,24,108,-96,-194,-89,-158,2
46,1,62,75,28,6,-8,102,-98,33,75,-112,25,108,-96,-191,-88,-156,1
46,1,62,75,28,6,-2,111,-101,6,96,-117,23,107,-97,-190,-89,-156,1
46,1,62,75,28,6,-2,110,-99,3,91,-123,24,109,-95,-191,-88,-156,1
46,1,62,75,28,6,-7,103,-100,4,90,-121,25,108,-96,-193,-87,-156,1
46,1,62,75,28,6,-1,113,-98,3,117,-115,23,108,-97,-192,-88,-156,1
46,1,62,75,28,6,-1,112,-102,3,94,-125,24,108,-95,-191,-89,-155,1
46,1,62,75,28,6,-7,105,-105,1,88,-119,24,108,-96,-191,-89,-156,1
46,1,62,75,28,6,-1,113,-99,6,92,-119,24,108,-97,-193,-89,-157,1
46,1,62,75,28,6,-3,106,-103,0,99,-109,25,108,-95,-190,-89,-155,1
46,1,62,75,28,6,-1,96,-99,35,69,-116,25,108,-96,-190,-89,-155,1
46,1,62,75,28,6,-1,113,-103,-11,81,-116,24,108,-97,-191,-90,-158,2
46,1,62,75,28,6,-7,101,-101,-5,87,-134,26,108,-95,-191,-89,-155,2
46,1,62,75,28,6,-6,109,-102,22,84,-104,6,108,-96,-190,-88,-155,1
